above,1599,23866,0.92,5,adverb
sugar,1600,24310,0.9,5,noun
planet,1601,23567,0.93,6,noun
favorite,1602,23159,0.94,8,adjective
explore,1603,23744,0.92,7,verb
obtain,1604,24538,0.89,6,verb
enemy,1605,22621,0.97,5,noun
greatest,1606,22673,0.96,8,adjective
complex,1607,23751,0.92,7,adjective
surround,1608,22391,0.97,8,verb
athlete,1609,23868,0.91,7,noun
invite,1610,22158,0.98,6,verb
repeat,1611,22622,0.96,6,verb
carefully,1612,22837,0.95,9,adverb
soul,1613,22713,0.96,4,noun
scientific,1614,23691,0.92,10,adjective
impossible,1615,22233,0.98,10,adjective
panel,1616,22529,0.96,5,noun
meaning,1617,24064,0.9,7,noun
mom,1618,23450,0.92,3,noun
married,1619,22352,0.97,7,adjective
alone,1620,23106,0.93,5,adjective
instrument,1621,23831,0.91,10,noun
predict,1622,22942,0.94,7,verb
weather,1623,22586,0.95,7,noun
presidential,1624,24057,0.89,12,adjective
emotional,1625,22773,0.94,9,adjective
commitment,1626,23152,0.93,10,noun
Supreme,1627,23904,0.9,7,adjective
bear,1628,22190,0.97,4,verb
pocket,1629,23580,0.91,6,noun
thin,1630,23194,0.92,4,adjective
temperature,1631,23111,0.93,11,noun
surprise,1632,22275,0.96,8,noun
poll,1633,24009,0.89,4,noun
proposal,1634,22830,0.94,8,noun
consequence,1635,23307,0.92,11,noun
half,1636,22029,0.97,4,noun
breath,1637,24668,0.87,6,noun
sight,1638,22878,0.93,5,noun
cover,1639,22301,0.96,5,noun
balance,1640,22243,0.96,7,noun
adopt,1641,22880,0.93,5,verb
minority,1642,23167,0.92,8,noun
straight,1643,22929,0.93,8,adverb
attempt,1644,22758,0.93,7,verb
connect,1645,22100,0.96,7,verb
works,1646,22722,0.93,5,noun
teaching,1647,24387,0.87,8,noun
belong,1648,21856,0.97,6,verb
aid,1649,22642,0.93,3,noun
advice,1650,21970,0.96,6,noun
okay,1651,24243,0.87,4,adverb
photograph,1652,22016,0.96,10,noun
empty,1653,23365,0.9,5,adjective
regional,1654,23182,0.91,8,adjective
trail,1655,23030,0.91,5,noun
novel,1656,22392,0.94,5,noun
code,1657,22015,0.95,4,noun
somehow,1658,22267,0.94,7,adverb
organize,1659,22389,0.94,8,verb
jury,1660,24072,0.87,4,noun
breast,1661,22362,0.94,6,noun
Iraqi,1662,25446,0.82,5,adjective
human,1663,22022,0.95,5,noun
acknowledge,1664,21983,0.95,11,verb
theme,1665,22494,0.93,5,noun
storm,1666,22562,0.93,5,noun
union,1667,22380,0.93,5,noun
record,1668,21939,0.95,6,verb
desk,1669,23455,0.89,4,noun
fear,1670,21333,0.98,4,verb
thanks,1671,23061,0.9,6,noun
fruit,1672,22401,0.93,5,noun
under,1673,21521,0.97,5,adverb
expensive,1674,21706,0.96,9,adjective
yellow,1675,22452,0.93,6,adjective
conclusion,1676,23034,0.9,10,noun
prime,1677,22075,0.94,5,adjective
shadow,1678,22803,0.91,6,noun
struggle,1679,21370,0.97,8,verb
conclude,1680,22247,0.93,8,verb
analyst,1681,22662,0.91,7,noun
dance,1682,21799,0.95,5,noun
limit,1683,21714,0.95,5,noun
like,1684,21723,0.95,4,adjective
regulation,1685,22479,0.92,10,noun
being,1686,21695,0.95,5,noun
last,1687,21219,0.97,4,verb
ring,1688,21873,0.94,4,noun
largely,1689,22097,0.93,7,adverb
shift,1690,21323,0.96,5,verb
revenue,1691,22445,0.92,7,noun
mark,1692,21236,0.97,4,verb
locate,1693,21843,0.94,6,verb
county,1694,22675,0.9,6,noun
appearance,1695,21146,0.97,10,noun
package,1696,21665,0.95,7,noun
difficulty,1697,22288,0.92,10,noun
bridge,1698,21497,0.95,6,noun
recommend,1699,21707,0.94,9,verb
obvious,1700,21052,0.97,7,adjective
train,1701,21766,0.94,5,noun
basically,1702,23265,0.88,9,adverb
e-mail,1703,22467,0.91,6,noun
generate,1704,22213,0.92,8,verb
anymore,1705,21771,0.94,7,adverb
propose,1706,21691,0.94,7,verb
thinking,1707,21663,0.94,8,noun
possibly,1708,20953,0.97,8,adverb
trend,1709,21894,0.93,5,noun
visitor,1710,21490,0.95,7,noun
loan,1711,22324,0.91,4,noun
currently,1712,21636,0.94,9,adverb
comfortable,1713,21101,0.96,11,adjective
investor,1714,22410,0.91,8,noun
but,1715,20961,0.97,3,preposition
profit,1716,21754,0.93,6,noun
angry,1717,21485,0.94,5,adjective
crew,1718,21238,0.95,4,noun
deep,1719,21413,0.95,4,adverb
accident,1720,20964,0.97,8,noun
male,1721,22398,0.9,4,noun
meal,1722,21556,0.94,4,noun
hearing,1723,21560,0.94,7,noun
traffic,1724,21296,0.95,7,noun
muscle,1725,21931,0.92,6,noun
notion,1726,21801,0.93,6,noun
capture,1727,21018,0.96,7,verb
prefer,1728,20946,0.96,6,verb
truly,1729,20576,0.98,5,adverb
earth,1730,21350,0.94,5,noun
Japanese,1731,21800,0.92,8,adjective
chest,1732,22508,0.89,5,noun
search,1733,20943,0.96,6,verb
thick,1734,21932,0.92,5,adjective
cash,1735,21343,0.94,4,noun
museum,1736,21715,0.93,6,noun
beauty,1737,21060,0.95,6,noun
emergency,1738,20796,0.96,9,noun
unique,1739,21436,0.93,6,adjective
feature,1740,21678,0.92,7,verb
internal,1741,22025,0.91,8,adjective
ethnic,1742,22632,0.88,6,adjective
link,1743,21335,0.94,4,verb
stress,1744,21813,0.92,6,noun
content,1745,21821,0.91,7,noun
select,1746,21617,0.92,6,verb
root,1747,20774,0.96,4,noun
nose,1748,21938,0.91,4,noun
declare,1749,20550,0.97,7,verb
outside,1750,21556,0.92,7,adverb
appreciate,1751,20806,0.95,10,verb
actual,1752,21321,0.93,6,adjective
bottle,1753,21569,0.92,6,noun
hardly,1754,20757,0.95,6,adverb
setting,1755,22004,0.9,7,noun
launch,1756,20767,0.95,6,verb
dress,1757,21362,0.92,5,noun
file,1758,20832,0.95,4,noun
sick,1759,20906,0.94,4,adjective
outcome,1760,22721,0.87,7,noun
ad,1761,21064,0.93,2,noun
defend,1762,20510,0.96,6,verb
matter,1763,20534,0.96,6,verb
judge,1764,20320,0.97,5,verb
duty,1765,20204,0.97,4,noun
sheet,1766,20787,0.94,5,noun
ought,1767,21552,0.91,5,verb
ensure,1768,21341,0.92,6,verb
Catholic,1769,20866,0.94,8,adjective
extremely,1770,20310,0.96,9,adverb
extent,1771,21727,0.9,6,noun
component,1772,22085,0.88,9,noun
mix,1773,20642,0.95,3,verb
long-term,1774,20841,0.94,9,adjective
slow,1775,20404,0.96,4,adjective
contrast,1776,21581,0.91,8,noun
zone,1777,20472,0.95,4,noun
wake,1778,21330,0.91,4,verb
challenge,1779,20510,0.95,9,verb
airport,1780,20897,0.93,7,noun
chief,1781,20453,0.95,5,noun
brown,1782,21175,0.92,5,adjective
standard,1783,20917,0.93,8,adjective
shirt,1784,21486,0.9,5,noun
pilot,1785,20192,0.96,5,noun
warn,1786,19996,0.97,4,verb
ultimately,1787,20387,0.95,10,adverb
cat,1788,21135,0.92,3,noun
contribution,1789,20912,0.92,12,noun
capacity,1790,21102,0.92,8,noun
ourselves,1791,19926,0.97,9,pronoun
estate,1792,20673,0.93,6,noun
guide,1793,20646,0.93,5,noun
circumstance,1794,20310,0.95,12,noun
snow,1795,21011,0.92,4,noun
English,1796,20235,0.95,7,adjective
politician,1797,20360,0.95,10,noun
steal,1798,20296,0.95,5,verb
pursue,1799,20136,0.96,6,verb
slip,1800,21233,0.91,4,verb
percentage,1801,20774,0.92,10,noun
meat,1802,20271,0.95,4,noun
funny,1803,20399,0.94,5,adjective
neither,1804,20100,0.95,7,adverb
soil,1805,20916,0.91,4,noun
influence,1806,21448,0.89,9,verb
surgery,1807,20118,0.95,7,noun
correct,1808,20613,0.93,7,adjective
Jewish,1809,20196,0.94,6,adjective
blame,1810,19798,0.96,5,verb
estimate,1811,20474,0.93,8,verb
due,1812,21141,0.9,3,preposition
basketball,1813,20955,0.91,10,noun
late,1814,19727,0.96,4,adverb
golf,1815,20979,0.91,4,noun
investigate,1816,20117,0.94,11,verb
crazy,1817,20345,0.93,5,adjective
significantly,1818,22038,0.86,13,adverb
chain,1819,19688,0.96,5,noun
address,1820,19564,0.97,7,noun
branch,1821,19633,0.96,6,noun
combination,1822,20026,0.94,11,noun
just,1823,20096,0.94,4,adjective
frequently,1824,20508,0.92,10,adverb
governor,1825,20802,0.91,8,noun
relief,1826,19493,0.97,6,noun
user,1827,20681,0.91,4,noun
dad,1828,20164,0.94,3,noun
kick,1829,20092,0.94,4,verb
part,1830,19900,0.95,4,adverb
manner,1831,20012,0.94,6,noun
ancient,1832,19818,0.95,7,adjective
silence,1833,21169,0.89,7,noun
rating,1834,20413,0.92,6,noun
golden,1835,19852,0.95,6,adjective
motion,1836,19649,0.95,6,noun
German,1837,20096,0.93,6,adjective
gender,1838,22190,0.85,6,noun
solve,1839,19501,0.96,5,verb
fee,1840,20263,0.93,3,noun
landscape,1841,20171,0.93,9,noun
used,1842,19130,0.98,4,adjective
bowl,1843,20662,0.91,4,noun
equal,1844,19952,0.94,5,adjective
long,1845,19227,0.97,4,conjunction
official,1846,19628,0.95,8,adjective
forth,1847,19531,0.96,5,adverb
frame,1848,20016,0.93,5,noun
typical,1849,19724,0.95,7,adjective
except,1850,19594,0.95,6,preposition
conservative,1851,19778,0.94,12,adjective
eliminate,1852,19773,0.94,9,verb
host,1853,19389,0.96,4,noun
hall,1854,20236,0.92,4,noun
trust,1855,19482,0.95,5,verb
ocean,1856,19421,0.96,5,noun
score,1857,20391,0.91,5,verb
row,1858,19519,0.95,3,noun
producer,1859,19679,0.94,8,noun
afford,1860,19035,0.97,6,verb
meanwhile,1861,19504,0.95,9,adverb
regime,1862,21101,0.88,6,noun
division,1863,19772,0.94,8,noun
confirm,1864,19327,0.96,7,verb
fix,1865,19349,0.96,3,verb
appeal,1866,19561,0.95,6,noun
mirror,1867,20081,0.92,6,noun
tooth,1868,20515,0.9,5,noun
smart,1869,19370,0.95,5,adjective
length,1870,19624,0.94,6,noun
entirely,1871,19075,0.97,8,adverb
rely,1872,19614,0.94,4,verb
topic,1873,20640,0.89,5,noun
complain,1874,19102,0.97,8,verb
issue,1875,19300,0.95,5,verb
variable,1876,22868,0.81,8,noun
back,1877,19213,0.96,4,verb
range,1878,20067,0.92,5,verb
telephone,1879,19311,0.95,9,noun
perception,1880,21086,0.87,10,noun
attract,1881,19197,0.96,7,verb
confidence,1882,18955,0.97,10,noun
bedroom,1883,20387,0.9,7,noun
secret,1884,19125,0.96,6,noun
debt,1885,19506,0.94,4,noun
rare,1886,18978,0.97,4,adjective
his,1887,19663,0.93,3,pronoun
tank,1888,19158,0.95,4,noun
nurse,1889,19385,0.94,5,noun
coverage,1890,19522,0.94,8,noun
opposition,1891,19847,0.92,10,noun
aside,1892,19056,0.96,5,adverb
anywhere,1893,18970,0.96,8,adverb
bond,1894,19856,0.92,4,noun
file,1895,19416,0.94,4,verb
pleasure,1896,19099,0.96,8,noun
master,1897,18880,0.96,6,noun
era,1898,19209,0.95,3,noun
requirement,1899,20358,0.89,11,noun
check,1900,18764,0.97,5,noun
stand,1901,18910,0.96,5,noun
fun,1902,18984,0.96,3,noun
expectation,1903,19603,0.92,11,noun
wing,1904,19028,0.95,4,noun
separate,1905,19064,0.95,8,adjective
now,1906,19126,0.95,3,conjunction
clear,1907,19013,0.95,5,verb
struggle,1908,19014,0.95,8,noun
mean,1909,19792,0.91,4,adjective
somewhat,1910,18801,0.96,8,adverb
pour,1911,19300,0.93,4,verb
stir,1912,20174,0.89,4,verb
judgment,1913,19315,0.93,8,noun
clean,1914,18766,0.96,5,verb
except,1915,18857,0.95,6,conjunction
beer,1916,19349,0.93,4,noun
English,1917,18719,0.96,7,noun
reference,1918,19559,0.92,9,noun
tear,1919,19819,0.9,4,noun
doubt,1920,18542,0.97,5,noun
grant,1921,18598,0.96,5,verb
seriously,1922,18328,0.98,9,adverb
account,1923,19403,0.92,7,verb
minister,1924,19154,0.93,8,noun
totally,1925,18720,0.95,7,adverb
hero,1926,18348,0.97,4,noun
industrial,1927,19413,0.92,10,adjective
cloud,1928,19214,0.92,5,noun
stretch,1929,19014,0.93,7,verb
winner,1930,19216,0.92,6,noun
volume,1931,18989,0.93,6,noun
travel,1932,18634,0.95,6,noun
seed,1933,19079,0.93,4,noun
surprised,1934,18822,0.94,9,adjective
rest,1935,18915,0.94,4,verb
fashion,1936,18483,0.96,7,noun
pepper,1937,20220,0.87,6,noun
separate,1938,18251,0.97,8,verb
busy,1939,18500,0.95,4,adjective
intervention,1940,21021,0.84,12,noun
copy,1941,18244,0.97,4,noun
tip,1942,18868,0.93,3,noun
below,1943,18353,0.96,5,preposition
cheap,1944,18371,0.96,5,adjective
aim,1945,18194,0.97,3,verb
cite,1946,19011,0.93,4,verb
welfare,1947,19580,0.9,7,noun
vegetable,1948,19363,0.91,9,noun
gray,1949,19408,0.9,4,adjective
dish,1950,18887,0.93,4,noun
beach,1951,18451,0.95,5,noun
improvement,1952,18977,0.92,11,noun
everywhere,1953,18126,0.96,10,adverb
opening,1954,18058,0.97,7,noun
overall,1955,19031,0.92,7,adjective
divide,1956,18337,0.95,6,verb
initial,1957,19019,0.92,7,adjective
terrible,1958,18659,0.93,8,adjective
oppose,1959,18484,0.94,6,verb
contemporary,1960,19293,0.9,12,adjective
route,1961,18313,0.95,5,noun
multiple,1962,19512,0.89,8,adjective
essential,1963,19030,0.91,9,adjective
question,1964,17924,0.97,8,verb
league,1965,19766,0.88,6,noun
criminal,1966,18424,0.94,8,adjective
careful,1967,17885,0.97,7,adjective
core,1968,18571,0.93,4,noun
upper,1969,18196,0.95,5,adjective
rush,1970,18561,0.93,4,verb
necessarily,1971,18334,0.94,11,adverb
specifically,1972,18873,0.92,12,adverb
tired,1973,18597,0.93,5,adjective
rise,1974,18055,0.96,4,noun
tie,1975,17787,0.97,3,noun
employ,1976,18912,0.91,6,verb
holiday,1977,18299,0.94,7,noun
dance,1978,18263,0.94,5,verb
vast,1979,17836,0.96,4,adjective
resolution,1980,18922,0.91,10,noun
household,1981,18450,0.93,9,noun
fewer,1982,18223,0.94,5,determiner
abortion,1983,18925,0.91,8,noun
apart,1984,17872,0.96,5,adverb
witness,1985,18920,0.91,7,noun
match,1986,17788,0.97,5,verb
barely,1987,18533,0.93,6,adverb
sector,1988,19103,0.9,6,noun
representative,1989,18189,0.94,14,noun
lack,1990,18215,0.94,4,verb
beneath,1991,19047,0.9,7,preposition
beside,1992,19952,0.86,6,preposition
black,1993,18441,0.93,5,noun
incident,1994,17880,0.96,8,noun
limited,1995,18532,0.92,7,adjective
proud,1996,17841,0.96,5,adjective
flow,1997,18469,0.92,4,noun
faculty,1998,20104,0.85,7,noun
increased,1999,18984,0.9,9,adjective
waste,2000,19069,0.89,5,noun
merely,2001,18094,0.94,6,adverb
mass,2002,18107,0.94,4,noun
emphasize,2003,18933,0.9,9,verb
experiment,2004,18440,0.92,10,noun
definitely,2005,18214,0.93,10,adverb
bomb,2006,18284,0.93,4,noun
enormous,2007,17482,0.97,8,adjective
tone,2008,17954,0.95,4,noun
liberal,2009,18228,0.93,7,adjective
massive,2010,17551,0.97,7,adjective
engineer,2011,17991,0.94,8,noun
wheel,2012,18296,0.93,5,noun
female,2013,18932,0.9,6,noun
decline,2014,18058,0.94,7,verb
invest,2015,18080,0.94,6,verb
promise,2016,17342,0.98,7,noun
cable,2017,18277,0.93,5,noun
towards,2018,18305,0.93,7,preposition
expose,2019,17581,0.96,6,verb
rural,2020,18665,0.91,5,adjective
AIDS,2021,19384,0.87,4,noun
Jew,2022,17893,0.95,3,noun
narrow,2023,17840,0.95,6,adjective
cream,2024,18443,0.92,5,noun
secretary,2025,17922,0.94,9,noun
gate,2026,17999,0.94,4,noun
solid,2027,17675,0.96,5,adjective
hill,2028,18131,0.93,4,noun
typically,2029,18254,0.92,9,adverb
noise,2030,18024,0.93,5,noun
grass,2031,18139,0.93,5,noun
unfortunately,2032,17482,0.96,13,adverb
hat,2033,18198,0.92,3,noun
legislation,2034,17934,0.94,11,noun
succeed,2035,17423,0.96,7,verb
either,2036,17257,0.97,6,determiner
celebrate,2037,17421,0.96,9,verb
achievement,2038,18998,0.88,11,noun
fishing,2039,18103,0.93,7,noun
drink,2040,18227,0.92,5,noun
accuse,2041,17778,0.94,6,verb
hand,2042,18231,0.92,4,verb
useful,2043,18205,0.92,6,adjective
land,2044,17401,0.96,4,verb
secret,2045,17305,0.96,6,adjective
reject,2046,17656,0.94,6,verb
talent,2047,17474,0.95,6,noun
taste,2048,17409,0.96,5,noun
characteristic,2049,19621,0.85,14,noun
milk,2050,17812,0.93,4,noun
escape,2051,17195,0.97,6,verb
cast,2052,17163,0.97,4,verb
sentence,2053,17162,0.97,8,noun
unusual,2054,16997,0.97,7,adjective
closely,2055,17220,0.96,7,adverb
convince,2056,16948,0.98,8,verb
height,2057,17403,0.95,6,noun
physician,2058,17707,0.93,9,noun
assess,2059,19220,0.86,6,verb
sleep,2060,17882,0.92,5,noun
plenty,2061,17445,0.95,6,pronoun
ride,2062,17654,0.93,4,noun
virtually,2063,17426,0.94,9,adverb
first,2064,17332,0.95,5,adverb
addition,2065,17641,0.93,8,preposition
sharp,2066,17403,0.94,5,adjective
creative,2067,17597,0.93,8,adjective
lower,2068,17206,0.95,5,verb
behind,2069,17347,0.95,6,adverb
approve,2070,17329,0.95,7,verb
explanation,2071,17712,0.92,11,noun
outside,2072,16797,0.97,7,adjective
gay,2073,17428,0.94,3,adjective
campus,2074,17541,0.93,6,noun
proper,2075,17024,0.96,6,adjective
live,2076,17365,0.94,4,adjective
guilty,2077,17596,0.93,6,adjective
living,2078,16823,0.97,6,adjective
acquire,2079,17435,0.93,7,verb
compete,2080,17264,0.94,7,verb
technical,2081,17594,0.92,9,adjective
plus,2082,17202,0.94,4,preposition
mind,2083,17378,0.93,4,verb
potential,2084,17523,0.92,9,noun
immigrant,2085,17615,0.92,9,noun
weak,2086,16628,0.97,4,adjective
illegal,2087,17258,0.94,7,adjective
hi,2088,18910,0.85,2,exclamation
alternative,2089,17197,0.94,11,noun
interaction,2090,19144,0.84,11,noun
column,2091,16810,0.96,6,noun
personality,2092,16933,0.95,11,noun
signal,2093,16835,0.95,6,noun
curriculum,2094,19193,0.84,10,noun
list,2095,17006,0.94,4,verb
honor,2096,16686,0.96,5,noun
passenger,2097,16933,0.95,9,noun
assistance,2098,17396,0.92,10,noun
forever,2099,16890,0.95,7,adverb
fun,2100,16932,0.94,3,adjective
regard,2101,16890,0.94,6,verb
Israeli,2102,17967,0.89,7,adjective
association,2103,17759,0.9,11,noun
twenty,2104,17491,0.91,6,number
knock,2105,17146,0.93,5,verb
review,2106,16916,0.94,6,verb
wrap,2107,17073,0.93,4,verb
lab,2108,16498,0.96,3,noun
offer,2109,16612,0.95,5,noun
display,2110,16806,0.94,7,verb
criticism,2111,17049,0.93,9,noun
asset,2112,16977,0.93,5,noun
depression,2113,16976,0.93,10,noun
spiritual,2114,17074,0.92,9,adjective
musical,2115,16931,0.93,7,adjective
journalist,2116,16858,0.93,10,noun
prayer,2117,16296,0.97,6,noun
suspect,2118,16194,0.97,7,verb
scholar,2119,17482,0.9,7,noun
warning,2120,16205,0.97,7,noun
climate,2121,17189,0.91,7,noun
cheese,2122,17416,0.9,6,noun
observation,2123,17500,0.9,11,noun
childhood,2124,16268,0.96,9,noun
payment,2125,16704,0.94,7,noun
sir,2126,17733,0.88,3,noun
permit,2127,16764,0.93,6,verb
cigarette,2128,17160,0.91,9,noun
definition,2129,17499,0.89,10,noun
priority,2130,16586,0.94,8,noun
bread,2131,16686,0.94,5,noun
creation,2132,16967,0.92,8,noun
graduate,2133,16803,0.93,8,noun
request,2134,16241,0.96,7,noun
emotion,2135,16062,0.97,7,noun
scream,2136,17342,0.9,6,verb
dramatic,2137,16233,0.96,8,adjective
universe,2138,16596,0.94,8,noun
gap,2139,16216,0.96,3,noun
excellent,2140,16094,0.96,9,adjective
deeply,2141,15848,0.98,6,adverb
prosecutor,2142,17260,0.9,10,noun
mark,2143,15973,0.97,4,noun
green,2144,16776,0.92,5,noun
lucky,2145,16550,0.94,5,adjective
drag,2146,16685,0.93,4,verb
airline,2147,17164,0.9,7,noun
library,2148,16314,0.95,7,noun
agenda,2149,16449,0.94,6,noun
recover,2150,15786,0.98,7,verb
factory,2151,16240,0.95,7,noun
selection,2152,16706,0.92,9,noun
primarily,2153,17015,0.91,9,adverb
roof,2154,16520,0.93,4,noun
unable,2155,15901,0.97,6,adjective
expense,2156,16274,0.94,7,noun
initiative,2157,16445,0.93,10,noun
diet,2158,16933,0.9,4,noun
arrest,2159,16205,0.94,6,verb
funding,2160,16282,0.94,7,noun
therapy,2161,16351,0.93,7,noun
wash,2162,16314,0.93,4,verb
schedule,2163,15987,0.95,8,noun
sad,2164,16163,0.94,3,adjective
brief,2165,15770,0.96,5,adjective
housing,2166,16403,0.93,7,noun
post,2167,15693,0.97,4,noun
purchase,2168,16064,0.94,8,verb
existing,2169,16654,0.91,8,adjective
dark,2170,16865,0.9,4,noun
steel,2171,15982,0.95,5,noun
regarding,2172,17220,0.88,9,preposition
shout,2173,17239,0.88,5,verb
remaining,2174,15992,0.95,9,adjective
visual,2175,17316,0.87,6,adjective
fairly,2176,15701,0.96,6,adverb
chip,2177,16162,0.94,4,noun
violent,2178,15765,0.96,7,adjective
silent,2179,16802,0.9,6,adjective
suppose,2180,16562,0.91,7,verb
self,2181,16708,0.9,4,noun
bike,2182,17306,0.87,4,noun
tea,2183,16373,0.92,3,noun
perceive,2184,17180,0.88,8,verb
comparison,2185,16809,0.9,10,noun
settlement,2186,16172,0.93,10,noun
layer,2187,16250,0.92,5,noun
planning,2188,16434,0.91,8,noun
far,2189,16006,0.94,3,conjunction
description,2190,16415,0.91,11,noun
later,2191,15734,0.95,5,adjective
slow,2192,15633,0.96,4,verb
slide,2193,16805,0.89,5,verb
widely,2194,16000,0.93,6,adverb
wedding,2195,15829,0.94,7,noun
inform,2196,15725,0.95,6,verb
portion,2197,15677,0.95,7,noun
territory,2198,15831,0.94,9,noun
immediate,2199,15680,0.95,9,adjective
opponent,2200,15803,0.94,8,noun
abandon,2201,15323,0.97,7,verb
link,2202,15738,0.94,4,noun
mass,2203,15939,0.93,4,adjective
lake,2204,15836,0.94,4,noun
transform,2205,15815,0.94,9,verb
tension,2206,15614,0.95,7,noun
display,2207,15575,0.95,7,noun
leading,2208,15665,0.95,7,adjective
bother,2209,15870,0.94,6,verb
consist,2210,16648,0.89,7,verb
alcohol,2211,15877,0.93,7,noun
enable,2212,16293,0.91,6,verb
bend,2213,16285,0.91,4,verb
saving,2214,15917,0.93,6,noun
gain,2215,15822,0.94,4,noun
desert,2216,15653,0.94,6,noun
shall,2217,15997,0.92,5,verb
error,2218,15980,0.93,5,noun
release,2219,15540,0.95,7,noun
cop,2220,16228,0.91,3,noun
Arab,2221,16732,0.88,4,adjective
double,2222,15233,0.97,6,adjective
walk,2223,15632,0.94,4,noun
sand,2224,15658,0.94,4,noun
Spanish,2225,15512,0.95,7,adjective
rule,2226,15310,0.96,4,verb
hit,2227,15766,0.93,3,noun
print,2228,15634,0.94,5,noun
preserve,2229,15527,0.95,8,verb
passage,2230,15702,0.93,7,noun
formal,2231,16078,0.91,6,adjective
transition,2232,16058,0.91,10,noun
existence,2233,15969,0.92,9,noun
album,2234,15869,0.92,5,noun
participation,2235,17187,0.85,13,noun
arrange,2236,15258,0.96,7,verb
atmosphere,2237,15310,0.95,10,noun
joint,2238,15444,0.95,5,adjective
reply,2239,16312,0.89,5,verb
cycle,2240,15775,0.93,5,noun
opposite,2241,15554,0.94,8,adjective
lock,2242,15616,0.93,4,verb
whole,2243,15558,0.94,5,noun
deserve,2244,14944,0.97,7,verb
consistent,2245,16334,0.89,10,adjective
resistance,2246,15686,0.93,10,noun
discovery,2247,15358,0.95,9,noun
tear,2248,15575,0.93,4,verb
exposure,2249,15979,0.91,8,noun
pose,2250,15230,0.95,4,verb
stream,2251,15400,0.94,6,noun
sale,2252,15351,0.94,4,noun
trust,2253,15170,0.96,5,noun
benefit,2254,15424,0.94,7,verb
pot,2255,15407,0.94,3,noun
grand,2256,15659,0.93,5,adjective
mine,2257,15794,0.92,4,pronoun
hello,2258,16600,0.87,5,exclamation
coalition,2259,15720,0.92,9,noun
tale,2260,15004,0.97,4,noun
knife,2261,15792,0.92,5,noun
resolve,2262,15260,0.95,7,verb
racial,2263,15687,0.92,6,adjective
phase,2264,16045,0.9,5,noun
present,2265,15267,0.95,7,noun
joke,2266,15284,0.95,4,noun
coat,2267,16010,0.9,4,noun
Mexican,2268,15514,0.93,7,adjective
symptom,2269,15886,0.91,7,noun
contact,2270,15359,0.94,7,verb
manufacturer,2271,15741,0.92,12,noun
philosophy,2272,15746,0.92,10,noun
potato,2273,15561,0.93,6,noun
interview,2274,15687,0.92,9,verb
foundation,2275,15273,0.94,10,noun
quote,2276,15415,0.93,5,verb
online,2277,15848,0.91,6,adjective
pass,2278,15599,0.92,4,noun
negotiation,2279,15680,0.92,11,noun
good,2280,15259,0.94,4,noun
urge,2281,14894,0.96,4,verb
occasion,2282,14792,0.97,8,noun
dust,2283,15475,0.93,4,noun
breathe,2284,15813,0.91,7,verb
elect,2285,15350,0.93,5,verb
investigator,2286,15258,0.94,12,noun
jacket,2287,15692,0.91,6,noun
glad,2288,15556,0.92,4,adjective
ordinary,2289,14776,0.97,8,adjective
reduction,2290,15862,0.9,9,noun
rarely,2291,14912,0.96,6,adverb
shift,2292,15114,0.94,5,noun
pack,2293,15169,0.94,4,verb
suicide,2294,15145,0.94,7,noun
numerous,2295,15389,0.93,8,adjective
touch,2296,14939,0.95,5,noun
substance,2297,15909,0.89,9,noun
discipline,2298,15684,0.91,10,noun
elsewhere,2299,14884,0.95,9,adverb
iron,2300,15043,0.94,4,noun
practical,2301,15303,0.93,9,adjective
moreover,2302,16163,0.88,8,adverb
passion,2303,14632,0.97,7,noun
volunteer,2304,14958,0.95,9,noun
implement,2305,16124,0.88,9,verb
essentially,2306,15020,0.94,11,adverb
gene,2307,15377,0.92,4,noun
enforcement,2308,15052,0.94,11,noun
vs,2309,16003,0.88,2,preposition
sauce,2310,15903,0.88,5,noun
independence,2311,15259,0.92,12,noun
marketing,2312,15259,0.92,9,noun
priest,2313,14889,0.94,6,noun
amazing,2314,15124,0.93,7,adjective
intense,2315,14452,0.97,7,adjective
advance,2316,14645,0.96,7,noun
employer,2317,14846,0.94,8,noun
shock,2318,14551,0.96,5,noun
inspire,2319,14771,0.95,7,verb
adjust,2320,14564,0.96,6,verb
retire,2321,14979,0.93,6,verb
sure,2322,14854,0.94,4,adverb
visible,2323,14691,0.95,7,adjective
kiss,2324,16128,0.87,4,verb
illness,2325,14726,0.95,7,noun
cap,2326,14672,0.95,3,noun
habit,2327,14501,0.96,5,noun
competitive,2328,14938,0.93,11,adjective
juice,2329,15388,0.9,5,noun
congressional,2330,14936,0.93,13,adjective
involvement,2331,15640,0.89,11,noun
dominate,2332,14768,0.94,8,verb
previously,2333,15092,0.92,10,adverb
whenever,2334,14484,0.96,8,adverb
transfer,2335,14686,0.95,8,verb
analyze,2336,15587,0.89,7,verb
another,2337,14441,0.96,7,pronoun
attach,2338,14552,0.95,6,verb
for,2339,14594,0.95,3,conjunction
Indian,2340,15021,0.92,6,noun
disaster,2341,14684,0.95,8,noun
parking,2342,14970,0.93,7,noun
prospect,2343,14521,0.95,8,noun
boss,2344,14587,0.95,4,noun
complaint,2345,14551,0.95,9,noun
championship,2346,16008,0.86,12,noun
coach,2347,15910,0.87,5,verb
exercise,2348,14766,0.94,8,verb
fundamental,2349,15199,0.91,11,adjective
severe,2350,14609,0.95,6,adjective
